2019.09.25,20:00,1.09408,1.09463,1.09408,1.09458,1124
2019.09.25,20:15,1.09459,1.09474,1.09445,1.09459,735
2019.09.25,20:30,1.09460,1.09461,1.09432,1.09444,781
2019.09.25,20:45,1.09445,1.09457,1.09433,1.09451,942
2019.09.25,21:00,1.09453,1.09456,1.09399,1.09433,730
2019.09.25,21:15,1.09432,1.09445,1.09416,1.09426,778
2019.09.25,21:30,1.09428,1.09445,1.09422,1.09440,673
2019.09.25,21:45,1.09435,1.09445,1.09408,1.09413,808
2019.09.25,22:00,1.09410,1.09437,1.09403,1.09426,632
2019.09.25,22:15,1.09427,1.09443,1.09414,1.09419,1255
2019.09.25,22:30,1.09416,1.09427,1.09412,1.09421,884
2019.09.25,22:45,1.09420,1.09436,1.09416,1.09428,1096
2019.09.25,23:00,1.09429,1.09461,1.09427,1.09450,869
2019.09.25,23:15,1.09451,1.09456,1.09438,1.09451,524
2019.09.25,23:30,1.09450,1.09475,1.09449,1.09473,638
2019.09.25,23:45,1.09469,1.09495,1.09468,1.09485,533
2019.09.26,00:00,1.09486,1.09500,1.09481,1.09495,775
2019.09.26,00:15,1.09496,1.09514,1.09488,1.09510,659
2019.09.26,00:30,1.09509,1.09522,1.09500,1.09522,634
2019.09.26,00:45,1.09521,1.09529,1.09506,1.09509,710
2019.09.26,01:00,1.09510,1.09547,1.09504,1.09527,931
2019.09.26,01:15,1.09528,1.09547,1.09516,1.09523,963
2019.09.26,01:30,1.09519,1.09531,1.09496,1.09506,870
2019.09.26,01:45,1.09505,1.09533,1.09493,1.09514,1481
2019.09.26,02:00,1.09513,1.09537,1.09509,1.09525,765
2019.09.26,02:15,1.09524,1.09549,1.09517,1.09546,859
2019.09.26,02:30,1.09547,1.09553,1.09530,1.09542,707
2019.09.26,02:45,1.09541,1.09557,1.09538,1.09552,672
2019.09.26,03:00,1.09551,1.09572,1.09548,1.09569,743
2019.09.26,03:15,1.09568,1.09604,1.09562,1.09587,853
2019.09.26,03:30,1.09586,1.09601,1.09577,1.09598,721
2019.09.26,03:45,1.09599,1.09603,1.09579,1.09589,797
2019.09.26,04:00,1.09588,1.09610,1.09568,1.09607,751
2019.09.26,04:15,1.09606,1.09647,1.09592,1.09642,760
2019.09.26,04:30,1.09643,1.09643,1.09613,1.09616,904
2019.09.26,04:45,1.09617,1.09623,1.09603,1.09619,702
2019.09.26,05:00,1.09620,1.09636,1.09612,1.09635,598
2019.09.26,05:15,1.09634,1.09639,1.09621,1.09624,491
2019.09.26,05:30,1.09623,1.09638,1.09622,1.09636,364
2019.09.26,05:45,1.09635,1.09637,1.09613,1.09617,385
2019.09.26,06:00,1.09616,1.09618,1.09580,1.09585,512
2019.09.26,06:15,1.09584,1.09599,1.09569,1.09579,627
2019.09.26,06:30,1.09578,1.09581,1.09548,1.09553,721
2019.09.26,06:45,1.09554,1.09565,1.09538,1.09540,681
2019.09.26,07:00,1.09544,1.09553,1.09517,1.09528,1192
2019.09.26,07:15,1.09529,1.09538,1.09512,1.09516,918
2019.09.26,07:30,1.09515,1.09533,1.09495,1.09521,1152
2019.09.26,07:45,1.09522,1.09551,1.09521,1.09538,1231
2019.09.26,08:00,1.09536,1.09546,1.09505,1.09509,1485
2019.09.26,08:15,1.09508,1.09510,1.09437,1.09456,1700
2019.09.26,08:30,1.09455,1.09462,1.09402,1.09438,1456
2019.09.26,08:45,1.09437,1.09459,1.09419,1.09444,1391
2019.09.26,09:00,1.09443,1.09447,1.09397,1.09433,1484
2019.09.26,09:15,1.09432,1.09457,1.09393,1.09402,1152
2019.09.26,09:30,1.09403,1.09405,1.09327,1.09385,1853
2019.09.26,09:45,1.09384,1.09402,1.09362,1.09391,1586
2019.09.26,10:00,1.09392,1.09419,1.09355,1.09367,1415
2019.09.26,10:15,1.09366,1.09367,1.09312,1.09321,1705
2019.09.26,10:30,1.09322,1.09347,1.09293,1.09313,1541
2019.09.26,10:45,1.09314,1.09351,1.09305,1.09346,1553
2019.09.26,11:00,1.09347,1.09355,1.09260,1.09302,1847
2019.09.26,11:15,1.09303,1.09341,1.09292,1.09301,1487
2019.09.26,11:30,1.09300,1.09321,1.09217,1.09244,1650
2019.09.26,11:45,1.09242,1.09309,1.09234,1.09299,1996
2019.09.26,12:00,1.09300,1.09345,1.09293,1.09339,1518
2019.09.26,12:15,1.09340,1.09346,1.09311,1.09316,1313
2019.09.26,12:30,1.09315,1.09321,1.09257,1.09270,1338
2019.09.26,12:45,1.09271,1.09361,1.09248,1.09319,1796
2019.09.26,13:00,1.09320,1.09394,1.09307,1.09378,1479
2019.09.26,13:15,1.09379,1.09551,1.09346,1.09472,2461
2019.09.26,13:30,1.09472,1.09483,1.09420,1.09453,2561
2019.09.26,13:45,1.09454,1.09475,1.09434,1.09471,1579
2019.09.26,14:00,1.09470,1.09636,1.09463,1.09593,2358
2019.09.26,14:15,1.09594,1.09598,1.09541,1.09585,1470
2019.09.26,14:30,1.09589,1.09651,1.09572,1.09578,2265
2019.09.26,14:45,1.09577,1.09670,1.09572,1.09626,2103
2019.09.26,15:00,1.09625,1.09627,1.09541,1.09615,2170
2019.09.26,15:15,1.09614,1.09646,1.09520,1.09526,1834
2019.09.26,15:30,1.09523,1.09542,1.09460,1.09479,1610
2019.09.26,15:45,1.09480,1.09486,1.09355,1.09420,2626
2019.09.26,16:00,1.09419,1.09459,1.09381,1.09397,2618
2019.09.26,16:15,1.09396,1.09399,1.09310,1.09351,2071
2019.09.26,16:30,1.09348,1.09370,1.09327,1.09359,1697
2019.09.26,16:45,1.09358,1.09393,1.09343,1.09375,1353
2019.09.26,17:00,1.09376,1.09384,1.09273,1.09338,1939
2019.09.26,17:15,1.09337,1.09364,1.09315,1.09319,1599
2019.09.26,17:30,1.09318,1.09332,1.09281,1.09294,1334
2019.09.26,17:45,1.09295,1.09299,1.09212,1.09253,2075
2019.09.26,18:00,1.09252,1.09324,1.09240,1.09297,1517
2019.09.26,18:15,1.09296,1.09329,1.09287,1.09311,1181
2019.09.26,18:30,1.09310,1.09334,1.09297,1.09319,1034
2019.09.26,18:45,1.09318,1.09319,1.09253,1.09256,1295
2019.09.26,19:00,1.09261,1.09289,1.09237,1.09247,1489
2019.09.26,19:15,1.09246,1.09273,1.09226,1.09265,1183
2019.09.26,19:30,1.09264,1.09278,1.09255,1.09274,953
2019.09.26,19:45,1.09273,1.09299,1.09260,1.09276,960
2019.09.26,20:00,1.09277,1.09288,1.09264,1.09285,695
2019.09.26,20:15,1.09284,1.09287,1.09207,1.09231,1464
2019.09.26,20:30,1.09232,1.09236,1.09080,1.09162,2319
2019.09.26,20:45,1.09164,1.09208,1.09148,1.09174,1472
2019.09.26,21:00,1.09170,1.09211,1.09170,1.09205,640
2019.09.26,21:15,1.09209,1.09222,1.09193,1.09214,787
2019.09.26,21:30,1.09213,1.09215,1.09189,1.09197,611
2019.09.26,21:45,1.09193,1.09201,1.09170,1.09179,602
2019.09.26,22:00,1.09187,1.09192,1.09167,1.09187,479
2019.09.26,22:15,1.09188,1.09195,1.09174,1.09179,571
2019.09.26,22:30,1.09178,1.09178,1.09166,1.09171,631
2019.09.26,22:45,1.09172,1.09179,1.09149,1.09167,1050
2019.09.26,23:00,1.09168,1.09188,1.09162,1.09173,1014
2019.09.26,23:15,1.09174,1.09193,1.09174,1.09188,295
2019.09.26,23:30,1.09189,1.09194,1.09169,1.09183,589
2019.09.26,23:45,1.09182,1.09201,1.09179,1.09195,562
2019.09.27,00:00,1.09199,1.09200,1.09178,1.09189,562
2019.09.27,00:15,1.09184,1.09196,1.09176,1.09191,341
2019.09.27,00:30,1.09195,1.09213,1.09187,1.09206,575
2019.09.27,00:45,1.09205,1.09229,1.09202,1.09220,519
2019.09.27,01:00,1.09221,1.09228,1.09196,1.09210,796
2019.09.27,01:15,1.09211,1.09220,1.09184,1.09185,689
2019.09.27,01:30,1.09184,1.09188,1.09038,1.09158,1730
2019.09.27,01:45,1.09159,1.09175,1.09138,1.09161,1290
2019.09.27,02:00,1.09160,1.09170,1.09110,1.09128,980
2019.09.27,02:15,1.09124,1.09157,1.09124,1.09146,827
